aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
2556,,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,127688.0,14728.0,7560.0,0.0,0.0,0.0,68904.0,0.0,0.0,0.0,8932.0,15150.0,132232.0,130274.0,32172.0,2940.0,0.0,0.0,0.0,0.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31884.0,118092.0,0.0,1364.0,446.0,1808.0,990.0,1234.0,143804.0,330.0,0.0,0.0,0.0,34526.0,49646.0,47622.0,11906.0,3330.0,1266.0,596.0,858.0,224.0,2.0,173428.0,22.0,4.0,128.0,2.0,68904.0,1494.0,12860.0,18978.0,,,,,,,,,31140.0,2555.46,173428.0,173428.0,172076.0,758.0,0.0,16796.0,172520.0,149976.0,1209600.0,2112.0,0.0,10.0,0.0,120814.08,0.0,28003.2,,,0.0,222.0,87290.0,49186.0,11776.0,1436.0,66.0,0.0,0.0,0.0,0.0,4.0,173428.0,,1148.0,30.0,3786.0,6066.0,10842.0,124144.0,3960.0,0.0,0.0,0.0,8.0,14.0,121462.0,57044.0,0.0,4.0,0.0,0.0,122616.0,288.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,376.0,66.0,20738.0,7710.0,2276.0,432.0,160.0,18.0,0.0,22.0,0.0,0.0,1555490.0,,,29914.0,10996.0,7604.0,3588.0,10074.0,12520.0,32932.0,42322.0,26.0,0.0,0.0,0.0
41890,,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3558.0,938948.0,1996886.0,631010.0,101562.0,3812.0,1536686.0,0.0,0.0,0.0,0.0,0.0,3011546.0,2324844.0,850582.0,550890.0,0.0,0.0,2250.0,0.0,3794.0,474.0,0.0,0.0,0.0,0.0,0.0,160064.0,1405394.0,1829194.0,281124.0,0.0,5278.0,2972.0,2750.0,106232.0,2420328.0,1135118.0,3098.0,0.0,0.0,0.0,1475642.0,794458.0,215368.0,158824.0,140500.0,157286.0,284946.0,448564.0,188.0,0.0,3863482.0,784.0,158.0,666.0,60.0,1536686.0,58806.0,341740.0,507120.0,227720.0,281620.0,286060.0,,,,,,43320.0,41890.96,3863482.0,3863482.0,3837970.0,23246.0,9664.0,14246.0,222220.0,3675776.0,1209600.0,141598.0,0.0,0.0,0.0,2764278.72,461.76,907099.2,0.0,0.0,0.0,0.0,402.0,142302.0,1118860.0,1639818.0,687728.0,78842.0,7434.0,390.0,0.0,12.0,3863482.0,,9278.0,1110.0,91040.0,478548.0,392400.0,2264180.0,421874.0,17156.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358.0,412.0,0.0,0.0,60.0,556.0,0.0,0.0,0.0,0.0,36342.0,57898.0,8752.0,0.0,0.0,135830.0,18632.0,5900260.0,720634.0,0.0,0.0,0.0,0.0,2713930.0,2324.78,2740.0,945488.0,878424.0,487842.0,221106.0,398680.0,330766.0,178472.0,98190.0,132316.0,4492.0,0.0,0.0
0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,150.0,3490.0,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,0.0,0.0,2424.0,1328.0,15828.0,334.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,1002.0,26.0,24.0,14.0,306.0,2308.0,0.0,0.0,0.0,0.0,2934.0,158.0,30.0,162.0,8.0,10.0,56.0,284.0,26.0,12.0,18262.0,12.0,12.0,8.0,0.0,1204.0,86.0,14660.0,1160.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,15740.0,0.79,18262.0,18262.0,24126.0,12.0,0.0,1766.0,18180.0,3680.0,1209600.0,142.0,0.0,0.0,0.0,1035.84,0.0,1706.88,,,0.0,0.0,0.0,94.0,2478.0,670.0,438.0,0.0,0.0,0.0,0.0,6.0,18262.0,,956.0,4.0,28.0,18.0,362.0,706.0,1446.0,156.0,4.0,0.0,4.0,2.0,936.0,0.0,0.0,34.0,0.0,0.0,1146.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,380.0,66.0,54.0,14.0,0.0,0.0,23568.0,2.0,0.0,0.0,0.0,,,2824.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359568,0.0,,2668.0,0.0,0.0,0.0,1380.0,406004.0,6122708.0,28210456.0,33372480.0,12689948.0,2088788.0,208960.0,22456.0,38857496.0,297266.0,194.0,,3502626.0,4672284.0,72523226.0,69806896.0,14665052.0,4621254.0,,0.0,0.0,0.0,11008.0,2152.0,0.0,0.0,0.0,0.0,2736.0,345296.0,3024932.0,17119374.0,62630706.0,136.0,94522.0,49480.0,76496.0,158278.0,393920.0,29873582.0,46170334.0,5768506.0,538062.0,0.0,26620754.0,17504608.0,15508276.0,6644072.0,3925368.0,3042370.0,3475066.0,2224086.0,939304.0,3239276.0,90696292.0,,,41784.0,3524.0,38857496.0,909996.0,7484484.0,7140826.0,323300.0,384220.0,320860.0,313120.0,101360.0,115300.0,83360.0,109720.0,547680.0,1359567.24,90696292.0,90696292.0,89964732.0,401803.0,,,1066560.0,83153528.0,1209600.0,1352342.0,3166.0,2674.0,0.0,63761616.96,0.0,19325087.04,784.0,12182.0,178420.0,946302.0,6473864.0,10941708.0,19719468.0,17006034.0,11469628.0,10607770.0,4871606.0,908380.0,49466.0,,90696292.0,0.0,65704.0,8564.0,506542.0,10547890.0,4782132.0,50148148.0,16660592.0,398442.0,5014.0,152.0,1540.0,23798.0,57678610.0,26408114.0,27890.0,290942.0,0.0,0.0,58454042.0,55980.0,,,,,,,,,,521050.0,,,,,,,,,,,,,,20398.04,20628.0,19654684.0,6601468.0,3046348.0,1549148.0,3745720.0,4351502.0,17375400.0,26055506.0,740840.0,2564.0,,
44186,,866.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,172498.0,1803932.0,760962.0,117032.0,3182.0,0.0,1300880.0,0.0,0.0,0.0,2508.0,3568.0,2586844.0,2262724.0,813630.0,263578.0,0.0,0.0,0.0,0.0,256.0,1204.0,0.0,0.0,0.0,0.0,0.0,1894.0,1485276.0,215376.0,1155060.0,0.0,2052.0,816.0,1600.0,22638.0,1161910.0,1664532.0,4058.0,0.0,0.0,0.0,784426.0,887670.0,345696.0,254540.0,192496.0,169238.0,163676.0,59864.0,0.0,0.0,3403592.0,74.0,22.0,186.0,20.0,1300880.0,37586.0,600378.0,210638.0,296980.0,252100.0,,,,,,,257700.0,44185.96,3403592.0,3403592.0,3397004.0,15612.0,2070.0,94126.0,977420.0,2857606.0,1209600.0,72994.0,0.0,170.0,0.0,2542808.64,0.0,312439.68,0.0,0.0,0.0,0.0,21504.0,749842.0,1516632.0,478530.0,78566.0,10678.0,1814.0,40.0,4.0,10.0,3403592.0,,4558.0,674.0,97866.0,171406.0,133396.0,2001746.0,427528.0,20326.0,106.0,0.0,740.0,3360.0,2494218.0,44.0,0.0,786.0,0.0,44.0,2573624.0,2046.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19696.0,34872.0,8618.0,0.0,0.0,78482.0,11946.0,48660.0,8996.0,0.0,0.0,0.0,0.0,4505680.0,1191.04,1400.0,338670.0,516308.0,329980.0,186344.0,438740.0,486140.0,319568.0,141482.0,100054.0,320.0,0.0,0.0
38662,,404.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,157718.0,1886396.0,563812.0,5284.0,0.0,1262520.0,0.0,60.0,0.0,0.0,0.0,2310138.0,1987056.0,499660.0,251874.0,0.0,0.0,0.0,0.0,416.0,288.0,0.0,0.0,0.0,0.0,0.0,48498.0,2167746.0,298402.0,98714.0,0.0,3546.0,1750.0,2216.0,452356.0,2000294.0,153198.0,0.0,0.0,0.0,0.0,1237144.0,409278.0,190974.0,136186.0,149858.0,472260.0,17660.0,0.0,0.0,0.0,2810524.0,0.0,672.0,118.0,14.0,1262520.0,43996.0,261028.0,235828.0,206460.0,220280.0,,,,,,,66680.0,38662.05,2810524.0,2810524.0,2802500.0,15678.0,38256.0,34578.0,384640.0,2613360.0,1209600.0,77312.0,0.0,130.0,0.0,2177766.72,0.0,432535.68,0.0,0.0,0.0,0.0,0.0,25954.0,570144.0,1316938.0,638690.0,52744.0,7706.0,1184.0,0.0,8.0,2810524.0,,5638.0,532.0,113672.0,257124.0,140890.0,1421304.0,659538.0,14586.0,76.0,0.0,734.0,630.0,2041806.0,43486.0,0.0,1334.0,0.0,0.0,2230426.0,2100.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22220.0,31944.0,6212.0,0.0,0.0,126290.0,25606.0,264740.0,70274.0,0.0,0.0,0.0,0.0,37662400.0,1305.66,1292.0,460954.0,418900.0,326618.0,177706.0,358220.0,296746.0,207398.0,140040.0,220392.0,6386.0,0.0,0.0
10568,,2130706448.0,664.0,0.0,0.0,0.0,0.0,0.0,5670.0,73248.0,204770.0,326352.0,7704.0,0.0,0.0,238414.0,0.0,0.0,0.0,5770.0,8112.0,609674.0,586988.0,61936.0,19096.0,0.0,0.0,0.0,0.0,1136.0,220.0,29640.0,17160.0,7952.0,14090.0,5352.0,57762.0,151904.0,139366.0,194518.0,0.0,312.0,62.0,114.0,192.0,52646.0,564354.0,64.0,0.0,0.0,0.0,189152.0,321682.0,66182.0,25602.0,10942.0,3052.0,888.0,244.0,0.0,0.0,677482.0,18.0,454.0,842.0,0.0,238414.0,3736.0,37660.0,24168.0,,,,,,,,,61100.0,10567.6,677482.0,677482.0,676414.0,2270.0,0.0,67282.0,676360.0,617744.0,1209600.0,11860.0,2.0,6.0,0.0,571541.76,13.44,45712.32,0.0,0.0,0.0,0.0,34460.0,123240.0,344892.0,110538.0,3632.0,886.0,96.0,0.0,2.0,8.0,677482.0,,672.0,88.0,31572.0,30898.0,12636.0,462512.0,77074.0,2292.0,0.0,0.0,1270.0,654.0,566018.0,298984.0,0.0,8.0,0.0,40.0,573414.0,348.0,50.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2014.0,3288.0,1336.0,0.0,0.0,9056.0,1572.0,4319040.0,432136.0,16084.0,378.0,0.0,0.0,9567600.0,229.12,206.0,48780.0,51346.0,50882.0,80196.0,240978.0,133722.0,7654.0,2036.0,2150.0,0.0,0.0,0.0
58518,,802.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,19534.0,483720.0,2452484.0,1288836.0,29396.0,488.0,1805958.0,2784.0,0.0,0.0,0.0,0.0,3736814.0,3160322.0,739038.0,455330.0,0.0,0.0,0.0,0.0,1974.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,1429886.0,2824404.0,20168.0,0.0,3668.0,2202.0,5708.0,19216.0,2074918.0,2152788.0,15958.0,0.0,0.0,0.0,1911174.0,1042430.0,419338.0,263430.0,184806.0,132436.0,117022.0,200602.0,3220.0,0.0,4477152.0,770.0,944.0,916.0,4.0,1805958.0,56906.0,343204.0,392180.0,200540.0,207460.0,141060.0,,,,,,177400.0,58517.92,4477152.0,4477152.0,4459284.0,22393.0,11054.0,76328.0,834760.0,4274458.0,1209600.0,119760.0,0.0,232.0,0.0,3712521.6,0.0,557787.84,0.0,0.0,0.0,0.0,1132.0,153678.0,1074420.0,2426520.0,571252.0,38548.0,8380.0,528.0,0.0,4.0,4477152.0,,8702.0,1120.0,46844.0,255358.0,266744.0,2747518.0,926368.0,21684.0,120.0,0.0,1126.0,1140.0,3652486.0,251602.0,60.0,10302.0,0.0,0.0,3765956.0,3358.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32794.0,29280.0,5670.0,0.0,0.0,135420.0,23812.0,263220.0,65548.0,0.0,0.0,0.0,0.0,12954290.0,2130.36,2736.0,592916.0,1018696.0,644068.0,290768.0,639034.0,578508.0,279240.0,111890.0,117216.0,2122.0,0.0,0.0
12,,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0,2240.0,894.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,250.0,878.0,4440.0,2296.0,12476.0,722.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,3520.0,0.0,970.0,10.0,12.0,16.0,186.0,4684.0,0.0,0.0,0.0,0.0,4336.0,710.0,312.0,58.0,18.0,12.0,338.0,94.0,0.0,0.0,17192.0,2.0,10.0,0.0,0.0,2114.0,148.0,10322.0,2132.0,,,,,,,,,12260.0,11.76,17192.0,17192.0,18102.0,21.0,0.0,1602.0,16980.0,5878.0,1209600.0,246.0,0.0,0.0,0.0,1852.8,29.76,3063.36,0.0,16.0,0.0,0.0,2092.0,2280.0,958.0,314.0,234.0,0.0,0.0,0.0,0.0,6.0,17192.0,,970.0,10.0,18.0,10.0,16.0,474.0,3904.0,468.0,8.0,0.0,20.0,42.0,2226.0,34.0,0.0,0.0,0.0,0.0,2226.0,60.0,46.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,542.0,60.0,80.0,16.0,60.0,6.0,17652.0,6.0,0.0,0.0,0.0,58.88,48.0,4126.0,1414.0,226.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20796,,2130706432.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,165420.0,910856.0,198776.0,9470.0,0.0,599886.0,0.0,0.0,0.0,0.0,0.0,1190046.0,1060610.0,436732.0,108532.0,0.0,0.0,0.0,0.0,226.0,272.0,0.0,0.0,0.0,0.0,0.0,706.0,745538.0,65804.0,472772.0,0.0,7208.0,2666.0,5224.0,8938.0,55176.0,1204272.0,1336.0,0.0,0.0,0.0,387088.0,429338.0,173056.0,99384.0,63358.0,51826.0,79064.0,1700.0,0.0,0.0,1626952.0,62.0,1738.0,770.0,2.0,599886.0,15186.0,344564.0,91336.0,389980.0,,,,,,,,44840.0,20796.92,1626952.0,1626952.0,1417336.0,6673.0,5798.0,40306.0,415020.0,1284856.0,1209600.0,24066.0,38.0,56.0,0.0,1076587.2,0.0,206679.36,84.0,388.0,0.0,0.0,0.0,1264.0,659926.0,503390.0,111132.0,7776.0,1328.0,0.0,36.0,42.0,1626952.0,,1672.0,178.0,23080.0,118898.0,57910.0,804198.0,274592.0,4222.0,64.0,0.0,184.0,404.0,1061292.0,281310.0,0.0,30812.0,0.0,58.0,1089706.0,738.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620.0,17928.0,7468.0,0.0,0.0,18860.0,3188.0,2572200.0,277562.0,0.0,0.0,0.0,0.0,0.0,567.08,506.0,214402.0,80480.0,87092.0,68556.0,327598.0,480984.0,25198.0,512.0,0.0,0.0,0.0,0.0
358,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,5126.0,20250.0,4980.0,4120.0,0.0,0.0,0.0,9792.0,0.0,0.0,0.0,1462.0,2692.0,25402.0,20468.0,40850.0,3412.0,0.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908.0,29568.0,0.0,144.0,2.0,30.0,3110.0,872.0,7730.0,22588.0,0.0,0.0,0.0,15816.0,10644.0,3240.0,1254.0,852.0,908.0,1696.0,52.0,14.0,0.0,67768.0,6.0,0.0,2.0,0.0,9792.0,416.0,34038.0,6440.0,,,,,,,,,40320.0,357.54,67768.0,67768.0,74762.0,192.0,122.0,6606.0,67300.0,34552.0,1209600.0,1366.0,0.0,0.0,0.0,20526.72,12.48,9988.8,0.0,20.0,0.0,498.0,20630.0,5544.0,3938.0,3776.0,90.0,0.0,0.0,0.0,0.0,8.0,67768.0,0.0,4054.0,8.0,158.0,2026.0,5284.0,20318.0,2628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,62.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,2148.0,844.0,820.0,160.0,103480.0,10348.0,0.0,36.0,0.0,0.0,0.0,195.48,70.0,14380.0,5584.0,1980.0,564.0,574.0,1950.0,1130.0,8314.0,0.0,0.0,0.0,0.0
6,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,1254.0,1988.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,186.0,514.0,10818.0,9866.0,6790.0,376.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,3110.0,0.0,38.0,154.0,626.0,590.0,14.0,116.0,2940.0,0.0,0.0,0.0,3080.0,282.0,86.0,86.0,56.0,174.0,526.0,70.0,14.0,104.0,17808.0,0.0,4.0,0.0,0.0,526.0,88.0,5482.0,1296.0,,,,,,,,,6660.0,6.98,17808.0,17808.0,22290.0,25.0,30.0,1748.0,17640.0,4508.0,1209600.0,238.0,2.0,4.0,0.0,1504.32,0.0,1616.64,0.0,8.0,0.0,0.0,692.0,1232.0,1314.0,678.0,562.0,0.0,0.0,0.0,2.0,10.0,17808.0,0.0,1428.0,6.0,6.0,6.0,6.0,552.0,1898.0,522.0,54.0,0.0,2.0,46.0,1516.0,62.0,0.0,62.0,0.0,0.0,1736.0,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,36.0,8.0,7620.0,828.0,0.0,6.0,0.0,0.0,0.0,0.8,30.0,3122.0,1210.0,42.0,28.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,,1692.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.0,526750.0,758690.0,259780.0,346.0,0.0,644808.0,7074.0,0.0,0.0,0.0,0.0,1263486.0,942778.0,432142.0,271128.0,0.0,0.0,8786.0,0.0,3892.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,89810.0,1457108.0,0.0,0.0,1938.0,1220.0,1498.0,35146.0,1195890.0,311166.0,60.0,0.0,0.0,0.0,636916.0,370360.0,121712.0,95138.0,78026.0,66240.0,75256.0,95268.0,8002.0,0.0,1696102.0,116.0,382.0,158.0,46.0,644808.0,24812.0,133412.0,297232.0,310320.0,,,,,,,,117060.0,11380.9,1696102.0,1696102.0,1700472.0,8760.0,798.0,45146.0,481440.0,1546918.0,1209600.0,71800.0,2.0,156.0,0.0,1155257.28,0.0,388912.32,0.0,0.0,0.0,0.0,0.0,8948.0,383908.0,867232.0,273282.0,12098.0,1432.0,18.0,162.0,168.0,1696102.0,,3358.0,610.0,90682.0,258168.0,71408.0,835160.0,278398.0,9006.0,128.0,0.0,2202.0,778.0,1172738.0,40332.0,0.0,9730.0,0.0,16.0,1175852.0,3208.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16338.0,8748.0,2486.0,0.0,0.0,30206.0,5818.0,3647180.0,368860.0,1536632.0,19314.0,0.0,0.0,91830.0,1259.16,1274.0,404436.0,743368.0,168456.0,62216.0,112968.0,55144.0,320.0,8.0,2.0,0.0,0.0,0.0
60662,,142.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,14922.0,1363226.0,1852046.0,488972.0,9110.0,0.0,1682238.0,4002.0,0.0,0.0,496.0,796.0,3148402.0,2595996.0,695942.0,493186.0,0.0,0.0,0.0,0.0,254.0,74.0,0.0,0.0,0.0,0.0,0.0,717260.0,2426154.0,584862.0,0.0,0.0,1672.0,430.0,866.0,188604.0,2459704.0,1076956.0,44.0,0.0,0.0,0.0,1094772.0,1112222.0,324382.0,236454.0,201284.0,194538.0,347728.0,216532.0,364.0,0.0,3845380.0,488.0,694.0,982.0,36.0,1682238.0,50230.0,303458.0,389748.0,256180.0,189080.0,210400.0,,,,,,34220.0,60662.87,3845380.0,3845380.0,3836028.0,23175.0,42624.0,16918.0,210000.0,3728276.0,1209600.0,73228.0,0.0,90.0,0.0,3129960.0,0.0,596092.8,0.0,0.0,0.0,0.0,1558.0,305518.0,1931408.0,1281652.0,192858.0,12884.0,2272.0,126.0,22.0,26.0,3845380.0,,4536.0,572.0,109708.0,265252.0,215698.0,2110472.0,1002382.0,19566.0,90.0,0.0,302.0,290.0,2396310.0,112710.0,0.0,17024.0,0.0,22.0,3188248.0,2532.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28562.0,63640.0,12180.0,0.0,0.0,121184.0,21002.0,1884300.0,316764.0,17116.0,1662.0,0.0,0.0,20990860.0,1046.96,1256.0,616928.0,534938.0,317890.0,161766.0,380240.0,413904.0,391956.0,326048.0,580164.0,4442.0,0.0,0.0
12,0.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,4552.0,1506.0,0.0,0.0,0.0,1426.0,0.0,0.0,0.0,0.0,0.0,20670.0,16954.0,24036.0,1064.0,0.0,0.0,0.0,0.0,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0,0.0,94.0,22.0,518.0,694.0,236.0,556.0,5540.0,0.0,0.0,0.0,5584.0,674.0,176.0,156.0,202.0,228.0,476.0,50.0,18.0,96.0,44732.0,0.0,2.0,0.0,0.0,1426.0,252.0,21020.0,2986.0,,,,,,,,,23740.0,12.73,44732.0,44732.0,45454.0,33.0,0.0,4338.0,44380.0,7710.0,1209600.0,498.0,2.0,6.0,0.0,3324.48,0.0,3244.8,4.0,14.0,0.0,0.0,262.0,4686.0,1758.0,954.0,0.0,0.0,0.0,0.0,0.0,4.0,44732.0,0.0,1186.0,16.0,18.0,64.0,22.0,1282.0,3556.0,1290.0,226.0,0.0,14.0,114.0,3934.0,102.0,0.0,716.0,0.0,0.0,3940.0,40.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,690.0,68.0,32.0,4560.0,458.0,972.0,66.0,0.0,0.0,0.0,1.52,52.0,4550.0,2666.0,294.0,34.0,86.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12488.0,122836.0,9734.0,0.0,0.0,0.0,60256.0,0.0,0.0,0.0,0.0,0.0,123380.0,114164.0,42714.0,3656.0,0.0,0.0,0.0,0.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25124.0,119934.0,0.0,1280.0,236.0,272.0,550.0,16662.0,126058.0,0.0,0.0,0.0,0.0,48970.0,30476.0,31102.0,20390.0,7928.0,3144.0,1230.0,1282.0,460.0,76.0,166202.0,46.0,36.0,42.0,0.0,60256.0,1776.0,20168.0,22382.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,41880.0,2135.52,166202.0,166202.0,166720.0,818.0,0.0,16278.0,165220.0,145058.0,1209600.0,3380.0,0.0,10.0,0.0,108944.64,0.0,34992.0,,,0.0,0.0,0.0,76472.0,65488.0,2456.0,558.0,84.0,0.0,0.0,14.0,26.0,166202.0,,1158.0,54.0,6600.0,7960.0,22158.0,105040.0,2088.0,0.0,0.0,0.0,60.0,60.0,107356.0,31692.0,0.0,4.0,0.0,0.0,111760.0,366.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,302.0,66.0,63930.0,23772.0,3202.0,640.0,7560.0,780.0,4.0,220.0,0.0,0.0,1135610.0,,,37614.0,16812.0,7698.0,5002.0,9284.0,9216.0,11818.0,47246.0,368.0,0.0,0.0,0.0
63442,,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,293162.0,2088832.0,1299650.0,86012.0,3692.0,1733416.0,0.0,0.0,0.0,0.0,0.0,3537408.0,3259688.0,466102.0,236176.0,0.0,0.0,0.0,0.0,2820.0,2572.0,0.0,0.0,0.0,0.0,0.0,6028.0,137032.0,3043848.0,585720.0,0.0,1868.0,582.0,1034.0,235166.0,3117508.0,416464.0,6.0,0.0,0.0,0.0,1148200.0,1143136.0,530208.0,343362.0,264352.0,322468.0,20902.0,0.0,0.0,0.0,4003828.0,0.0,10.0,210.0,6.0,1733416.0,36416.0,313526.0,151122.0,148140.0,123540.0,146400.0,,,,,,42860.0,63442.53,4003828.0,4003828.0,4011242.0,21514.0,296.0,34200.0,369900.0,3772628.0,1209600.0,83198.0,0.0,0.0,0.0,3345890.88,0.0,421601.28,0.0,0.0,0.0,0.0,0.0,88832.0,879640.0,1449140.0,1164308.0,176890.0,12434.0,1384.0,0.0,220.0,4003828.0,,4252.0,542.0,43958.0,347342.0,72408.0,2186054.0,1101066.0,16950.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17930.0,37468.0,8496.0,0.0,0.0,110044.0,15226.0,156920.0,22672.0,0.0,0.0,0.0,0.0,4705140.0,1141.2,1170.0,441692.0,640872.0,372886.0,160250.0,340340.0,461926.0,541630.0,423168.0,388864.0,1000.0,0.0,0.0
